STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
135880,99999, 20180322,   31.2, 8,   28.4, 8, 1014.1, 8,  976.8, 8,   2.8, 8,   5.1, 8,   7.8, 999.9,   33.8*,  30.2 , 0.08G,  0.8, 001000,
135880,99999, 20180323,   30.8, 8,   27.8, 8, 1001.4, 8,  964.6, 8,   2.3, 8,   4.6, 8,   7.8, 999.9,   33.8 ,  29.8 , 0.00G,  3.1, 001000,
135880,99999, 20180324,   34.9, 8,   28.0, 8, 1005.9, 8,  969.2, 8,   5.7, 8,   2.7, 8,   3.9, 999.9,   44.1 ,  28.9 , 0.05G,999.9, 001000,
135880,99999, 20180325,   38.6, 7,   33.5, 7, 1012.2, 7,  975.6, 7,   5.5, 7,   3.6, 6,   5.8, 999.9,   43.0 ,  34.2 , 0.00G,999.9, 010000,
135880,99999, 20180326,   44.9, 8,   37.8, 7, 1009.1, 7,  972.9, 7,   5.7, 8,   3.6, 8,   5.8, 999.9,   53.6 ,  37.8 , 0.09G,999.9, 010000,
135880,99999, 20180327,   45.7, 8,   38.5, 8, 1011.9, 8,  975.8, 8,   5.7, 8,   6.3, 8,   9.7, 999.9,   54.5 ,  41.2 , 0.09G,999.9, 010000,
135880,99999, 20180328,   48.2, 8,   31.9, 8, 1012.8, 8,  976.8, 8,   6.2, 8,   4.6, 8,   7.8, 999.9,   58.8 ,  41.2 , 0.00G,999.9, 000000,
135880,99999, 20180329,   49.3, 8,   31.6, 8, 1012.6, 8,  976.7, 8,   6.2, 8,   4.2, 7,   5.8, 999.9,   68.0 ,  33.1 , 0.00G,999.9, 000000,
135880,99999, 20180330,   53.2, 8,   38.9, 8, 1016.7, 8,  980.8, 8,   5.7, 8,   3.9, 8,   5.8, 999.9,   68.9 ,  37.9 , 0.00G,999.9, 000000,
135880,99999, 20180331,   57.4, 8,   44.6, 8, 1010.1, 8,  974.8, 8,   7.0, 8,   7.2, 7,  13.6, 999.9,   75.2 ,  44.6 , 0.00G,999.9, 000000,
135880,99999, 20180401,   55.8, 8,   37.1, 8, 1004.0, 8,  968.9, 8,   6.2, 8,   7.8, 8,  11.7, 999.9,   64.6 ,  48.9 , 0.22G,999.9, 010000,
135880,99999, 20180402,   52.5, 8,   35.7, 8, 1015.3, 8,  979.6, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   65.1 ,  40.8 , 0.00G,999.9, 000000,
135880,99999, 20180403,   55.1, 8,   36.1, 8, 1020.6, 8,  984.7, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   71.6 ,  38.5 , 0.00G,999.9, 000000,
135880,99999, 20180404,   58.9, 8,   42.1, 8, 1019.2, 8,  983.7, 8,   7.8, 8,   4.1, 8,   5.8, 999.9,   75.9 ,  44.6 , 0.00G,999.9, 000000,
135880,99999, 20180405,   59.6, 8,   48.4, 8, 1013.2, 8,  977.9, 8,   6.2, 8,   3.6, 7,   5.8, 999.9,   75.7 ,  51.8 , 0.04E,999.9, 010000,
135880,99999, 20180406,   53.1, 7,   47.5, 7, 1015.1, 7,  979.4, 7,   6.2, 7,   8.3, 7,  13.6, 999.9,   55.6 ,  50.5*, 0.21G,999.9, 010000,
135880,99999, 20180407,   57.2, 8,   45.9, 8, 1019.4, 8,  983.8, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   68.9 ,  49.6 , 0.12G,999.9, 000000,
135880,99999, 20180408,   59.9, 8,   42.3, 8, 1018.8, 8,  983.4, 8,   7.0, 8,   3.9, 8,   5.8, 999.9,   77.7 ,  46.0 , 0.00G,999.9, 000000,
135880,99999, 20180409,   61.7, 8,   41.4, 8, 1014.5, 8,  979.4, 8,   6.2, 8,   5.1, 8,   7.8, 999.9,   74.5*,  46.4 , 0.00G,999.9, 000000,
135880,99999, 20180410,   63.7, 7,   42.4, 7, 1011.6, 7,  976.7, 7,   6.2, 7,   4.2, 7,   5.8, 999.9,   76.8 ,  50.0*, 0.00F,999.9, 000000,
135880,99999, 20180411,   62.9, 7,   47.1, 7, 1010.0, 7,  974.9, 7,   6.2, 7,   5.0, 7,   5.8, 999.9,   76.1 ,  50.7 , 0.00G,999.9, 000000,
135880,99999, 20180412,   63.0, 8,   47.4, 7, 1010.1, 8,  975.2, 8,   6.2, 8,   4.4, 7,   7.8, 999.9,   79.2 ,  46.4 , 0.00G,999.9, 010000,
135880,99999, 20180413,   63.7, 7,   47.2, 7, 1013.1, 7,  978.1, 7,   6.2, 7,   3.6, 7,   5.8, 999.9,   78.1 ,  50.7 , 0.00G,999.9, 000000,
135880,99999, 20180414,   66.8, 8,   46.8, 8, 1017.7, 8,  982.8, 8,   6.2, 8,   4.2, 7,   5.8, 999.9,   82.9 ,  51.8 , 0.00G,999.9, 000000,
135880,99999, 20180415,   63.9, 6,   50.4, 6, 1018.2, 6,  983.2, 6,   6.2, 6,   4.2, 6,   7.8, 999.9,   76.1 ,  56.5 , 0.00G,999.9, 000000,
135880,99999, 20180416,   58.1, 8,   47.2, 8, 1015.9, 8,  980.5, 8,   6.2, 8,   4.1, 8,   5.8, 999.9,   65.8 ,  55.6*, 0.00E,999.9, 000000,
135880,99999, 20180417,   60.0, 8,   49.0, 8, 1017.2, 8,  981.8, 8,   5.7, 8,   4.1, 8,   5.8, 999.9,   74.3 ,  50.9 , 0.02G,999.9, 010000,
135880,99999, 20180418,   62.5, 7,   51.3, 7, 1022.8, 6,  986.9, 7,   6.2, 7,   4.7, 7,   9.7, 999.9,   72.9 ,  52.0 , 0.01G,999.9, 000000,
135880,99999, 20180419,   64.7, 8,   48.6, 8, 1023.4, 8,  988.4, 8,   6.2, 8,   6.3, 8,   9.7, 999.9,   74.3 ,  57.2 , 0.00G,999.9, 000000,
135880,99999, 20180420,   66.4, 8,   40.9, 8, 1018.9, 8,  983.9, 8,   6.2, 8,   7.0, 8,   9.7, 999.9,   76.3 ,  59.9 , 0.00G,999.9, 000000,
135880,99999, 20180421,   61.2, 8,   40.0, 8, 1020.7, 8,  985.1, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   77.9 ,  46.4 , 0.00G,999.9, 000000,
135880,99999, 20180422,   65.8, 7,   43.6, 7, 1016.1, 7,  981.1, 7,   6.2, 7,   3.6, 7,   5.8, 999.9,   80.8 ,  46.4 , 0.00G,999.9, 000000,
135880,99999, 20180423,   65.9, 7,   45.5, 7, 1014.4, 7,  979.6, 7,   6.2, 7,   3.5, 5,   3.9, 999.9,   84.7 ,  50.7 , 0.00G,999.9, 000000,
135880,99999, 20180424,   68.0, 8,   45.8, 8, 1015.0, 8,  980.2, 8,   6.2, 8,   3.3, 7,   5.8, 999.9,   85.5 ,  50.4 , 0.00G,999.9, 000000,
135880,99999, 20180425,   69.4, 8,   46.5, 8, 1014.8, 8,  980.1, 8,   6.2, 8,   4.9, 8,   7.8, 999.9,   85.6 ,  55.8 , 0.00G,999.9, 000000,
135880,99999, 20180426,   69.6, 7,   49.3, 7, 1012.3, 7,  977.7, 7,   6.2, 7,   3.2, 6,   5.8, 999.9,   84.4 ,  53.1 , 0.00G,999.9, 000000,
135880,99999, 20180427,   67.9, 8,   52.4, 8, 1013.9, 8,  979.3, 8,   6.2, 8,   3.6, 8,   5.8, 999.9,   82.4 ,  54.3 , 0.00G,999.9, 000000,
135880,99999, 20180428,   67.6, 7,   53.1, 7, 1016.0, 7,  981.3, 7,   6.2, 7,   5.2, 6,   7.8, 999.9,   85.5 ,  54.5 , 0.00G,999.9, 000000,
135880,99999, 20180429,   68.6, 7,   52.4, 7, 1014.3, 7,  979.7, 7,   6.2, 7,   5.8, 7,   9.7, 999.9,   81.5 ,  56.8*, 0.00E,999.9, 000000,
135880,99999, 20180430,   66.1, 6,   52.8, 6, 1013.3, 6,  978.6, 6,   6.2, 6,   3.9, 5,   5.8, 999.9,   77.9 ,  54.7 , 0.00G,999.9, 000000,
135880,99999, 20180501,   68.1, 8,   53.4, 8, 1012.9, 8,  978.3, 8,   6.2, 8,   3.2, 6,   5.8, 999.9,   83.3 ,  55.4 , 0.00G,999.9, 000000,
135880,99999, 20180502,   69.3, 8,   52.1, 8, 1010.1, 8,  976.5, 8,   7.0, 8,   5.5, 6,   9.7, 999.9,   85.1 ,  54.5 , 0.00G,999.9, 000000,
135880,99999, 20180503,   65.5, 8,   53.6, 8, 1008.5, 8,  973.9, 8,   6.2, 8,   4.6, 8,   9.7, 999.9,   77.0 ,  56.5 , 0.00G,999.9, 000000,
135880,99999, 20180504,   69.8, 8,   54.3, 8, 1008.8, 8,  974.5, 8,   6.2, 8,   4.9, 8,   5.8, 999.9,   83.8 ,  56.1 , 0.00G,999.9, 000010,
135880,99999, 20180505,   65.8, 7,   56.7, 7, 1011.3, 7,  976.2, 7,   6.2, 7,   5.5, 7,   7.8, 999.9,   82.0 ,  59.0 , 0.01G,999.9, 000010,
135880,99999, 20180506,   62.0, 6,   56.0, 6, 1011.9, 6,  976.9, 6,   5.6, 6,   6.8, 6,   9.7, 999.9,   77.2 ,  58.1 , 0.33G,999.9, 010000,
135880,99999, 20180507,   66.6, 8,   56.5, 8, 1010.5, 8,  975.8, 8,   6.2, 8,   5.3, 8,   7.8, 999.9,   77.4 ,  57.6 , 1.06G,999.9, 010000,
135880,99999, 20180508,   67.8, 8,   53.4, 8, 1007.3, 8,  972.7, 8,   6.2, 8,   4.6, 8,   9.7, 999.9,   78.3 ,  59.0 , 0.00G,999.9, 000000,
135880,99999, 20180509,   68.4, 7,   51.4, 7, 1004.7, 7,  970.3, 7,   6.2, 7,   3.3, 7,   7.8, 999.9,   79.7 ,  58.1 , 0.00G,999.9, 000000,
135880,99999, 20180510,   66.1, 8,   53.7, 8, 1006.9, 8,  972.5, 8,   6.2, 8,   5.1, 8,   9.7, 999.9,   77.9 ,  58.1 , 0.00G,999.9, 000010,
135880,99999, 20180511,   63.1, 8,   54.8, 8, 1013.4, 8,  978.5, 8,   6.8, 8,   4.9, 8,   7.8, 999.9,   78.4 ,  58.1*, 0.00G,999.9, 010000,
135880,99999, 20180512,   62.9, 8,   50.7, 8, 1013.6, 8,  979.5, 8,   6.2, 8,   3.9, 7,   7.8, 999.9,   79.9 ,  51.4 , 0.13G,999.9, 000000,
135880,99999, 20180513,   63.0, 8,   53.2, 8, 1011.9, 8,  977.0, 8,   6.2, 8,   4.6, 8,   9.7, 999.9,   78.3 ,  52.9 , 0.01G,999.9, 000000,
135880,99999, 20180514,   65.8, 8,   55.3, 8, 1011.6, 8,  976.9, 8,   6.2, 8,   4.2, 6,   5.8, 999.9,   77.0 ,  56.5 , 0.00G,999.9, 000000,
135880,99999, 20180515,   65.4, 8,   57.0, 8, 1011.9, 8,  977.1, 8,   6.2, 8,   4.5, 6,   7.8, 999.9,   77.9 ,  58.3*, 0.00G,999.9, 010000,
135880,99999, 20180516,   64.5, 8,   49.7, 8, 1012.8, 8,  977.9, 8,   6.2, 8,   4.9, 8,   9.7, 999.9,   78.3 ,  53.8 , 0.19G,999.9, 000000,
135880,99999, 20180517,   65.3, 8,   47.9, 8, 1013.8, 8,  978.9, 8,   9.3, 8,   4.1, 8,   5.8, 999.9,   78.3 ,  50.9 , 0.00G,999.9, 000000,
135880,99999, 20180518,   63.8, 8,   48.6, 7, 1015.1, 7,  980.0, 7,   6.2, 8,   3.1, 7,   3.9, 999.9,   78.3 ,  52.0 , 0.00G,999.9, 000000,
135880,99999, 20180519,   64.5, 8,   54.1, 8, 1014.0, 8,  979.2, 8,   6.2, 8,   4.2, 6,   5.8, 999.9,   76.6 ,  54.1 , 0.25G,999.9, 010000,
135880,99999, 20180520,   67.5, 8,   51.9, 8, 1015.1, 8,  980.4, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   79.9 ,  54.5 , 0.00G,999.9, 000000,
135880,99999, 20180521,   65.1, 8,   57.4, 8, 1015.5, 8,  980.8, 8,   6.2, 8,   5.6, 8,   7.8, 999.9,   78.3 ,  59.4*, 0.01G,999.9, 010000,
135880,99999, 20180522,   65.6, 8,   58.7, 8, 1016.6, 8,  981.6, 8,   6.2, 8,   3.2, 8,   5.8, 999.9,   77.4 ,  57.6 , 0.19G,999.9, 000000,
135880,99999, 20180523,   66.8, 8,   55.9, 8, 1016.7, 8,  981.8, 8,   6.2, 8,   4.9, 4,   7.8, 999.9,   79.7 ,  57.0 , 0.01G,999.9, 010000,
135880,99999, 20180524,   64.2, 8,   57.9, 8, 1015.0, 8,  980.1, 8,   5.7, 8,   4.4, 8,   7.8, 999.9,   74.1*,  59.0 , 0.98G,999.9, 010000,
135880,99999, 20180525,   67.9, 8,   56.1, 8, 1014.5, 8,  979.8, 8,   6.2, 8,   4.6, 8,   7.8, 999.9,   82.2 ,  55.4 , 0.09G,999.9, 000000,
135880,99999, 20180526,   70.5, 7,   56.6, 7, 1017.5, 7,  982.9, 7,   6.2, 7,   4.2, 7,   5.8, 999.9,   85.1 ,  57.0 , 0.00G,999.9, 000010,
135880,99999, 20180527,   70.6, 8,   56.5, 7, 1018.1, 8,  983.4, 7,   6.2, 8,   5.0, 7,   7.8, 999.9,   81.7*,  59.0 , 0.00G,999.9, 000000,
135880,99999, 20180528,   71.4, 7,   56.7, 7, 1017.6, 7,  983.2, 7,   6.2, 7,   3.9, 5,   5.8, 999.9,   84.6 ,  58.3 , 0.00G,999.9, 000000,
135880,99999, 20180529,   70.7, 7,   54.5, 7, 1017.2, 7,  982.6, 7,   6.2, 7,   3.5, 5,   3.9, 999.9,   81.1*,  61.5 , 0.00G,999.9, 000000,
135880,99999, 20180530,   70.7, 8,   53.9, 7, 1015.0, 8,  980.6, 8,   6.2, 8,   3.9, 6,   5.8, 999.9,   87.3 ,  56.3 , 0.00G,999.9, 000000,
135880,99999, 20180531,   72.7, 8,   54.9, 8, 1014.2, 8,  979.8, 8,   6.2, 8,   4.2, 7,   5.8, 999.9,   87.8 ,  59.4 , 0.00G,999.9, 000000,
135880,99999, 20180601,   72.6, 8,   53.0, 8, 1015.6, 8,  980.6, 8,   6.2, 8,   3.6, 7,   5.8, 999.9,   88.7 ,  58.3 , 0.00G,999.9, 000000,
135880,99999, 20180602,   71.4, 8,   52.3, 8, 1015.7, 8,  981.2, 8,   6.2, 8,   4.2, 7,   7.8, 999.9,   88.7 ,  57.9 , 0.00G,999.9, 000000,
135880,99999, 20180603,   71.9, 8,   56.4, 8, 1014.5, 8,  980.0, 8,   6.2, 8,   3.5, 5,   3.9, 999.9,   88.2 ,  58.6 , 0.00G,999.9, 000010,
135880,99999, 20180604,   71.6, 8,   59.1, 8, 1010.7, 8,  975.9, 8,   6.2, 8,   4.2, 7,   7.8, 999.9,   88.7 ,  60.1 , 0.00G,999.9, 000000,
135880,99999, 20180605,   72.6, 8,   58.0, 8, 1008.0, 8,  973.9, 8,   6.2, 8,   4.4, 7,   5.8, 999.9,   88.0 ,  61.7 , 0.00G,999.9, 000000,
135880,99999, 20180606,   75.5, 6,   58.6, 6, 1011.9, 6,  977.8, 6,   5.6, 6,   4.5, 6,   5.8, 999.9,   87.3 ,  64.9*, 0.00H,999.9, 010110,
135880,99999, 20180607,   76.5, 7,   57.9, 7, 1015.4, 7,  981.2, 7,   6.2, 7,   3.9, 7,   5.8, 999.9,   89.6 ,  62.2*, 0.00E,999.9, 000000,
135880,99999, 20180608,   76.5, 8,   62.0, 8, 1013.5, 8,  980.2, 8,   6.2, 8,   5.8, 7,   9.7, 999.9,   89.6 ,  64.4 , 0.00G,999.9, 000000,
135880,99999, 20180609,   70.5, 7,   62.4, 7, 1009.6, 7,  975.3, 7,   5.7, 7,   3.6, 6,   3.9, 999.9,   81.3 ,  64.2*, 0.00G,999.9, 010000,
135880,99999, 20180610,   68.9, 8,   61.1, 8, 1009.5, 8,  975.0, 8,   6.2, 8,   7.2, 7,  13.6, 999.9,   80.6*,  61.7 , 0.56G,999.9, 000000,
135880,99999, 20180611,   74.3, 8,   61.6, 7, 1009.9, 7,  975.8, 7,   5.7, 8,   3.1, 7,   5.8, 999.9,   91.0 ,  61.0 , 0.03G,999.9, 000000,
135880,99999, 20180612,   78.2, 8,   60.9, 7, 1007.4, 7,  973.7, 7,   6.2, 8,   4.4, 8,   7.8, 999.9,   91.9 ,  65.3 , 0.00G,999.9, 000000,
135880,99999, 20180613,   72.4, 8,   63.4, 8, 1003.8, 8,  969.8, 8,   5.7, 8,   4.4, 8,   5.8, 999.9,   89.6 ,  66.0*, 0.00G,999.9, 000000,
135880,99999, 20180614,   67.8, 8,   62.0, 8, 1004.3, 8,  970.0, 8,   5.0, 8,   5.1, 8,  13.6, 999.9,   81.5 ,  61.7 , 0.44G,999.9, 010110,
135880,99999, 20180615,   65.0, 8,   58.7, 8, 1006.2, 8,  971.7, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   79.0 ,  60.1 , 1.56G,999.9, 000000,
135880,99999, 20180616,   68.2, 7,   58.7, 7, 1007.5, 7,  973.1, 7,   6.2, 7,   4.9, 6,   9.7, 999.9,   80.8 ,  61.2 , 0.33G,999.9, 000000,
135880,99999, 20180617,   70.1, 8,   59.0, 8, 1010.0, 8,  975.7, 8,   6.2, 8,   3.4, 8,   3.9, 999.9,   82.4*,  60.6 , 0.00G,999.9, 000000,
135880,99999, 20180618,   72.5, 7,   59.8, 6, 1010.2, 5,  976.3, 6,   6.2, 7,   6.7, 7,   9.7, 999.9,   81.5 ,  63.3 , 0.52G,999.9, 000000,
135880,99999, 20180619,   70.4, 8,   59.8, 8, 1015.1, 7,  980.4, 8,   6.2, 8,   6.1, 8,   9.7, 999.9,   81.7 ,  65.1 , 0.00G,999.9, 000000,
135880,99999, 20180620,   71.7, 7,   62.5, 7, 1018.0, 7,  983.5, 7,   6.2, 7,   3.2, 6,   5.8, 999.9,   85.1 ,  61.7 , 0.02G,999.9, 000000,
135880,99999, 20180621,   74.5, 8,   59.2, 8, 1014.9, 8,  980.7, 8,   6.2, 8,   4.7, 7,   7.8, 999.9,   87.8 ,  65.3*, 0.34G,999.9, 000000,
135880,99999, 20180622,   72.4, 8,   59.7, 8, 1011.5, 8,  977.2, 8,   6.2, 8,   5.3, 7,  13.6, 999.9,   88.9 ,  61.5 , 0.00G,999.9, 000000,
135880,99999, 20180623,   64.0, 7,   48.3, 7, 1017.5, 7,  982.4, 7,   6.2, 7,   4.4, 7,   7.8, 999.9,   80.4*,  54.0 , 0.12G,999.9, 010000,
135880,99999, 20180625,   65.1, 8,   51.9, 7, 1015.1, 8,  980.3, 8,   6.2, 8,   4.9, 8,   9.7, 999.9,   74.3 ,  57.2 , 0.00G,999.9, 010000,
135880,99999, 20180626,   66.3, 7,   56.1, 7, 1010.3, 7,  976.3, 7,   5.7, 7,   4.4, 7,   9.7, 999.9,   75.2 ,  58.6 , 0.93G,999.9, 010000,
135880,99999, 20180627,   62.1, 7,   55.3, 7, 1007.3, 7,  972.5, 7,   5.7, 7,   4.7, 7,   5.8, 999.9,   65.3 ,  61.0*, 0.02G,999.9, 010000,
135880,99999, 20180628,   62.3, 8,   57.0, 8, 1006.7, 8,  970.7, 8,   4.8, 8,   7.0, 8,   9.7, 999.9,   66.9 ,  59.0 , 0.41G,999.9, 010000,
135880,99999, 20180629,   67.4, 7,   58.4, 7, 1004.7, 7,  970.4, 7,   6.2, 7,   3.6, 7,   7.8, 999.9,   78.4 ,  57.7 , 0.09G,999.9, 000000,
135880,99999, 20180630,   70.6, 8,   59.1, 8, 1006.6, 7,  972.2, 8,   6.2, 8,   6.1, 8,   7.8, 999.9,   80.6 ,  63.7 , 0.00G,999.9, 000000,
135880,99999, 20180701,   72.0, 8,   57.8, 8, 1013.0, 8,  979.0, 8,   6.2, 8,   3.4, 8,   3.9, 999.9,   84.2 ,  60.8 , 0.00G,999.9, 000000,
135880,99999, 20180702,   75.7, 7,   60.7, 6, 1014.8, 7,  980.6, 7,   6.2, 7,   3.6, 6,   3.9, 999.9,   88.9 ,  61.0 , 0.00G,999.9, 000000,
135880,99999, 20180703,   78.8, 8,   62.1, 8, 1013.4, 8,  979.5, 8,   6.2, 8,   4.2, 7,   5.8, 999.9,   91.8*,  65.3 , 0.00G,999.9, 000000,
135880,99999, 20180704,   79.8, 7,   64.7, 6, 1012.5, 7,  978.3, 7,   7.1, 7,   3.9, 6,   5.8, 999.9,   92.3 ,  68.7 , 0.00G,999.9, 000000,
135880,99999, 20180705,   77.0, 8,   59.1, 8, 1012.5, 8,  978.5, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   89.6 ,  64.4 , 0.00G,999.9, 000000,
135880,99999, 20180706,   77.8, 7,   62.0, 7, 1010.1, 6,  976.2, 7,   6.2, 7,   5.2, 6,   9.7, 999.9,   92.3 ,  64.4 , 0.00G,999.9, 000000,
135880,99999, 20180707,   73.0, 8,   61.5, 7, 1010.9, 7,  976.6, 7,   6.2, 8,   6.1, 8,  11.7, 999.9,   80.6 ,  65.7 , 0.00G,999.9, 000000,
135880,99999, 20180708,   68.7, 6,   60.1, 6, 1012.2, 6,  977.6, 6,   6.2, 6,   6.8, 6,  11.7, 999.9,   70.7*,  66.2 , 0.01G,999.9, 010000,
135880,99999, 20180709,   67.7, 8,   55.8, 8, 1011.6, 8,  977.6, 8,   6.2, 8,   5.6, 8,   7.8, 999.9,   79.0 ,  61.7*, 0.03G,999.9, 010000,
135880,99999, 20180710,   71.2, 7,   55.6, 7, 1012.0, 7,  977.9, 7,   6.2, 7,   2.8, 7,   3.9, 999.9,   82.2 ,  58.3 , 0.04G,999.9, 000000,
135880,99999, 20180711,   74.1, 8,   55.8, 8, 1012.6, 8,  978.3, 8,   6.2, 8,   3.2, 6,   5.8, 999.9,   87.8 ,  59.9 , 0.00G,999.9, 000000,
135880,99999, 20180712,   77.7, 8,   58.7, 8, 1013.2, 8,  979.2, 8,   6.2, 8,   3.5, 5,   5.8, 999.9,   92.3 ,  63.7 , 0.00G,999.9, 000000,
135880,99999, 20180713,   76.7, 7,   60.5, 7, 1013.8, 7,  979.7, 7,   6.2, 7,   5.2, 6,   9.7, 999.9,   90.1 ,  66.6*, 0.00F,999.9, 000000,
135880,99999, 20180714,   76.3, 8,   58.9, 8, 1014.8, 8,  980.7, 8,   6.2, 8,   3.9, 5,   5.8, 999.9,   85.8 ,  69.6 , 0.00G,999.9, 000000,
135880,99999, 20180715,   75.3, 8,   56.9, 8, 1013.2, 8,  979.0, 8,   6.2, 8, 999.9, 0, 999.9, 999.9,   89.6 ,  63.5 , 0.00G,999.9, 000000,
135880,99999, 20180716,   76.4, 7,   61.1, 7, 1011.6, 7,  977.5, 7,   6.2, 7, 999.9, 0, 999.9, 999.9,   88.3 ,  60.8 , 0.15G,999.9, 000000,
135880,99999, 20180717,   73.3, 8,   63.0, 8, 1007.9, 8,  973.9, 8,   6.2, 8,   3.6, 8,   5.8, 999.9,   84.9 ,  67.1 , 0.00G,999.9, 000010,
135880,99999, 20180718,   75.0, 8,   55.0, 8, 1009.3, 8,  975.3, 8,   6.2, 8,   4.1, 8,   7.8, 999.9,   85.8 ,  67.1 , 0.01G,999.9, 000000,
135880,99999, 20180719,   71.8, 8,   55.4, 8, 1010.5, 8,  976.2, 8,   6.2, 8,   5.3, 7,  11.7, 999.9,   79.7 ,  68.4 , 0.00G,999.9, 000000,
135880,99999, 20180720,   74.7, 8,   59.6, 8, 1011.7, 8,  977.7, 8,   6.2, 8,   2.9, 4,   3.9, 999.9,   83.7 ,  67.1 , 0.00G,999.9, 000000,
135880,99999, 20180721,   76.4, 8,   57.0, 8, 1012.9, 8,  978.4, 8,   6.2, 8, 999.9, 0, 999.9, 999.9,   93.6 ,  61.5 , 0.00G,999.9, 000000,
135880,99999, 20180722,   79.9, 8,   55.8, 8, 1008.7, 8,  974.9, 8,   6.2, 8,   1.9, 4,   1.9, 999.9,   96.8 ,  64.2 , 0.00G,999.9, 000000,
135880,99999, 20180723,   71.8, 8,   57.6, 8, 1006.3, 8,  972.1, 8,   6.2, 8, 999.9, 0, 999.9, 999.9,   84.2 ,  67.1 , 0.00G,999.9, 010000,
135880,99999, 20180724,   72.8, 8,   60.4, 8, 1006.3, 8,  972.2, 8,   6.2, 8, 999.9, 0, 999.9, 999.9,   82.2 ,  67.6 , 0.02G,999.9, 000000,
135880,99999, 20180725,   70.9, 8,   62.3, 8, 1007.7, 8,  973.5, 8,   5.7, 8, 999.9, 0, 999.9, 999.9,   81.7 ,  66.2 , 0.03G,999.9, 010000,
135880,99999, 20180726,   73.4, 6,   63.5, 6, 1008.8, 6,  974.6, 6,   6.2, 6,   6.6, 5,  13.6, 999.9,   82.6*,  66.2 , 0.06G,999.9, 010000,
135880,99999, 20180727,   75.9, 7,   62.8, 7, 1010.1, 7,  976.1, 7,   6.2, 7,   6.2, 6,   9.7, 999.9,   87.4 ,  67.8 , 0.07G,999.9, 010010,
135880,99999, 20180728,   74.1, 8,   61.7, 8, 1009.8, 8,  975.7, 8,   6.2, 8,   5.8, 5,   9.7, 999.9,   87.4 ,  63.3 , 0.51G,999.9, 000000,
135880,99999, 20180729,   77.0, 8,   62.5, 8, 1010.4, 8,  976.5, 8,   6.2, 8,   7.3, 8,   9.7, 999.9,   86.5 ,  68.9 , 0.01G,999.9, 010000,
135880,99999, 20180730,   77.2, 7,   66.0, 6, 1010.4, 6,  976.5, 6,   6.2, 7,   9.2, 7,  19.4, 999.9,   88.7 ,  72.3*, 0.00G,999.9, 000010,
135880,99999, 20180731,   75.0, 8,   64.3, 8, 1011.9, 8,  977.5, 8,   6.2, 8,   4.9, 8,   7.8, 999.9,   86.9*,  69.3*, 0.07G,999.9, 010010,
135880,99999, 20180801,   75.9, 8,   65.0, 8, 1013.3, 8,  979.3, 8,   6.2, 8,   5.0, 7,  15.5, 999.9,   89.4 ,  64.4 , 0.71G,999.9, 000000,
135880,99999, 20180802,   75.0, 8,   66.3, 8, 1014.9, 8,  980.6, 8,   6.2, 8,   2.2, 7,   3.9, 999.9,   87.3 ,  68.0 , 0.00G,999.9, 000000,
135880,99999, 20180803,   74.1, 8,   65.9, 8, 1014.2, 8,  980.1, 8,   6.2, 8,   4.4, 8,   9.7, 999.9,   88.0 ,  66.2 , 0.02G,999.9, 000000,
135880,99999, 20180804,   76.1, 8,   59.5, 8, 1014.5, 8,  980.3, 8,   6.2, 8,   4.6, 8,   9.7, 999.9,   88.7 ,  63.0 , 0.34G,999.9, 000000,
135880,99999, 20180805,   76.5, 8,   58.4, 8, 1014.4, 8,  980.6, 7,   6.2, 8,   3.9, 8,   7.8, 999.9,   90.0 ,  64.4 , 0.00G,999.9, 000000,
135880,99999, 20180806,   77.5, 8,   56.5, 8, 1015.0, 8,  980.9, 8,   6.2, 8,   4.3, 5,   5.8, 999.9,   90.3 ,  64.6 , 0.00G,999.9, 000000,
135880,99999, 20180807,   78.7, 8,   59.0, 8, 1014.7, 8,  980.7, 7,   6.2, 8,   4.1, 8,   7.8, 999.9,   93.0 ,  67.8*, 0.00F,999.9, 000000,
135880,99999, 20180808,   82.6, 6,   59.8, 6, 1014.7, 6,  980.9, 6,   6.2, 6,   3.9, 5,   7.8, 999.9,   94.1 ,  66.4 , 0.00G,999.9, 000000,
135880,99999, 20180809,   79.0, 8,   60.6, 8, 1016.1, 8,  982.1, 8,   6.2, 8,   4.4, 8,   7.8, 999.9,   95.4 ,  64.4 , 0.00G,999.9, 000000,
135880,99999, 20180810,   79.9, 7,   59.4, 7, 1017.8, 7,  983.8, 7,   6.2, 7,   5.3, 4,   7.8, 999.9,   91.2*,  68.0 , 0.00G,999.9, 000000,
